warning: field `tool_router` is never read
  --> src/main.rs:27:5
   |
26 | struct Repro {
   |        ----- field in this struct
27 |     tool_router: ToolRouter<Self>,
   |     ^^^^^^^^^^^
   |
   = note: `Repro` has a derived impl for the trait `Clone`, but this is intentionally ignored during dead code analysis
   = note: `#[warn(dead_code)]` (part of `#[warn(unused)]`) on by default

warning: `rmcp-disconnect-repro` (bin "rmcp-disconnect-repro") generated 1 warning
    Finished `dev` profile [unoptimized + debuginfo] target(s) in 0.04s
     Running `target/debug/rmcp-disconnect-repro`
2026-05-19T17:23:10.221134Z  INFO serve_inner: rmcp_disconnect_repro: poll i=124 elapsed_ms=12664 cancelled=false
2026-05-19T17:23:10.322687Z  INFO serve_inner: rmcp_disconnect_repro: poll i=125 elapsed_ms=12766 cancelled=false
2026-05-19T17:23:10.423275Z  INFO serve_inner: rmcp_disconnect_repro: poll i=126 elapsed_ms=12866 cancelled=false
2026-05-19T17:23:10.524987Z  INFO serve_inner: rmcp_disconnect_repro: poll i=127 elapsed_ms=12968 cancelled=false
2026-05-19T17:23:10.626554Z  INFO serve_inner: rmcp_disconnect_repro: poll i=128 elapsed_ms=13070 cancelled=false
2026-05-19T17:23:10.728101Z  INFO serve_inner: rmcp_disconnect_repro: poll i=129 elapsed_ms=13171 cancelled=false
2026-05-19T17:23:10.829645Z  INFO serve_inner: rmcp_disconnect_repro: poll i=130 elapsed_ms=13273 cancelled=false
2026-05-19T17:23:10.930285Z  INFO serve_inner: rmcp_disconnect_repro: poll i=131 elapsed_ms=13373 cancelled=false
2026-05-19T17:23:11.031888Z  INFO serve_inner: rmcp_disconnect_repro: poll i=132 elapsed_ms=13475 cancelled=false
2026-05-19T17:23:11.133616Z  INFO serve_inner: rmcp_disconnect_repro: poll i=133 elapsed_ms=13577 cancelled=false
2026-05-19T17:23:11.234249Z  INFO serve_inner: rmcp_disconnect_repro: poll i=134 elapsed_ms=13677 cancelled=false
2026-05-19T17:23:11.335988Z  INFO serve_inner: rmcp_disconnect_repro: poll i=135 elapsed_ms=13779 cancelled=false
2026-05-19T17:23:11.437597Z  INFO serve_inner: rmcp_disconnect_repro: poll i=136 elapsed_ms=13881 cancelled=false
2026-05-19T17:23:11.538279Z  INFO serve_inner: rmcp_disconnect_repro: poll i=137 elapsed_ms=13981 cancelled=false
2026-05-19T17:23:11.639846Z  INFO serve_inner: rmcp_disconnect_repro: poll i=138 elapsed_ms=14083 cancelled=false
2026-05-19T17:23:11.741411Z  INFO serve_inner: rmcp_disconnect_repro: poll i=139 elapsed_ms=14184 cancelled=false
2026-05-19T17:23:11.842984Z  INFO serve_inner: rmcp_disconnect_repro: poll i=140 elapsed_ms=14286 cancelled=false
2026-05-19T17:23:11.944988Z  INFO serve_inner: rmcp_disconnect_repro: poll i=141 elapsed_ms=14388 cancelled=false
2026-05-19T17:23:12.046539Z  INFO serve_inner: rmcp_disconnect_repro: poll i=142 elapsed_ms=14490 cancelled=false
2026-05-19T17:23:12.148038Z  INFO serve_inner: rmcp_disconnect_repro: poll i=143 elapsed_ms=14591 cancelled=false
2026-05-19T17:23:12.249551Z  INFO serve_inner: rmcp_disconnect_repro: poll i=144 elapsed_ms=14693 cancelled=false
2026-05-19T17:23:12.350169Z  INFO serve_inner: rmcp_disconnect_repro: poll i=145 elapsed_ms=14793 cancelled=false
2026-05-19T17:23:12.451794Z  INFO serve_inner: rmcp_disconnect_repro: poll i=146 elapsed_ms=14895 cancelled=false
2026-05-19T17:23:12.553470Z  INFO serve_inner: rmcp_disconnect_repro: poll i=147 elapsed_ms=14997 cancelled=false
2026-05-19T17:23:12.655085Z  INFO serve_inner: rmcp_disconnect_repro: poll i=148 elapsed_ms=15098 cancelled=false
2026-05-19T17:23:12.756677Z  INFO serve_inner: rmcp_disconnect_repro: poll i=149 elapsed_ms=15200 cancelled=false
2026-05-19T17:23:12.857074Z  INFO serve_inner: rmcp_disconnect_repro: poll i=150 elapsed_ms=15300 cancelled=false
2026-05-19T17:23:12.958649Z  INFO serve_inner: rmcp_disconnect_repro: poll i=151 elapsed_ms=15402 cancelled=false
